    0.4141488056   -1.0923350897   -1.1203460623       1.98174e-01         5045
   -0.7562922058    0.2315310299   -0.6961423616       3.48659e-01         5046
   -0.6911705913    0.1859490143   -0.7500289071       3.48659e-01         5047
   -0.8141874516    0.2046750749   -0.7749432624       3.48659e-01         5048
   -0.7128924393    0.3267604996   -0.7361761033       3.48659e-01         5049
   -0.3351120106   -0.9757426699    0.0479291572       3.56010e-01         5050
   -0.3224550754   -0.9228723333   -0.0355233502       3.56010e-01         5051
   -0.3999475802   -0.8947583779    0.0512560987       3.56010e-01         5052
   -0.1581916887    0.7270016827    1.4624738561       1.93815e-01         5053
   -0.1741603513    0.6450037058    1.5071837477       1.93815e-01         5054
   -0.1355189625    0.8108055519    1.4976268180       1.93815e-01         5055
   -0.1840041953    0.7851122902    1.4086712371       1.93815e-01         5056
   -0.0931220184    0.6656326684    1.4951315725       1.93815e-01         5057
    1.0560602298    2.5283939570   -0.2968356558       6.35384e-02         5058
   -0.9118880790    2.0798281486   -0.4147589850       9.94086e-02         5059
   -0.8701539358    2.0548992845   -0.4884614492       9.94086e-02         5060
    0.1021878809    1.3049608149    0.4500557774       2.50533e-01         5061
   -0.1291824426    2.5636455475   -0.7495415931       6.89693e-02         5062
   -0.2074738656    2.4711386194   -0.8167893667       6.89693e-02         5063
    1.0564649093    1.1613190733   -2.6311219602       4.67044e-02         5064
    1.1351279959    1.0947586668   -2.5706874246       4.67044e-02         5065
    1.0023514080    1.1521637623   -2.7104158947       4.67044e-02         5066
    2.4840857284   -0.3044234031   -1.8679852897       4.40277e-02         5067
    2.5545808181   -0.2689021258   -1.9208332993       4.40277e-02         5068
    2.3882189002   -0.3841696518   -1.7870442954       4.40277e-02         5069
    2.4023242608   -0.2332018484   -1.9501110202       4.40277e-02         5070
    1.8905986410    1.4364956512   -2.6853631457       2.77489e-02         5071
    1.8709034674    1.4359079699   -2.7027942341       2.77489e-02         5072
    1.9035652495    1.3841131133   -2.7589512677       2.77489e-02         5073
   -0.0722426683    1.8072057809   -1.4494005112       9.84948e-02         5074
    0.2848765924   -0.1732674288   -0.9476580763       3.66189e-01         5075
    0.3798459686   -0.2145539061   -0.9506914554       3.66189e-01         5076
    0.2904260856   -0.2288591395   -1.0226687927       3.66189e-01         5077
    0.3213313228   -0.1199710774   -0.9373363107       3.66189e-01         5078
    0.2733176278   -0.0904089457   -0.9104064701       3.66189e-01         5079
    0.3397849808   -0.2550000540   -0.9543208882       3.66189e-01         5080
    0.3265361207   -0.2698967270   -0.9479090103       3.66189e-01         5081
    0.2529054037   -0.1153366030   -0.9457388829       3.66189e-01         5082
    0.2710906464   -0.2139617024   -0.8874130127       3.66189e-01         5083
    0.3362128170   -0.2435610477   -1.0074981086       3.66189e-01         5084
    0.3392195510   -0.2421293447   -0.9519121268       3.66189e-01         5085
    0.2848621765   -0.2338829470   -1.0047509226       3.66189e-01         5086
    0.2418880878   -0.1792831842   -0.9987449904       3.66189e-01         5087
    0.1559545668    0.7265328995    0.4884910251       4.10957e-01         5088
    0.2397452759    0.7691338950    0.4604101435       4.10957e-01         5089
    0.1903967379    0.6455749479    0.4062637287       4.10957e-01         5090
    0.0224437326    1.8697611834    0.5670510509       1.41708e-01         5091
    1.4620652062    1.7791526765   -1.0332473283       8.01377e-02         5092
    2.4491442145    0.3884367287   -0.0262436541       8.37520e-02         5093
    2.3739309727    0.3030313775   -0.0727417535       8.37520e-02         5094
    2.4975175558    0.3017384561    0.0051982364       8.37520e-02         5095
    2.1615937696   -0.6886446915   -0.8748843784       8.79058e-02         5096
    2.1016656827   -0.6816798834   -0.9104284625       8.79058e-02         5097
    2.2607394311   -0.7202197804   -0.9166063542       8.79058e-02         5098
    2.1060481853   -0.6572879191   -0.9431741729       8.79058e-02         5099
    1.7744094167    0.4555544197    0.2827415332       1.56665e-01         5100
    1.8421187440    0.3805470428    0.2510514220       1.56665e-01         5101
    1.7927189354    0.5262769101    0.3807887476       1.56665e-01         5102
    1.7317172586    0.4302334378    0.2176474029       1.56665e-01         5103
    0.8595050686   -0.7842861506   -0.4711901237       2.84979e-01         5104
   -0.0777763197    0.2373095544    1.0044157426       3.55228e-01         5105
   -0.0080616395    0.2668760268    1.0456307054       3.55228e-01         5106
    0.4400645766   -1.5525297189   -0.0284815077       1.99101e-01         5107
    0.3523129986   -1.5181589172    0.0292151607       1.99101e-01         5108
    0.3717398774   -1.5098504191   -0.0188754823       1.99101e-01         5109
    0.4540723872   -1.6114508847    0.0712406365       1.99101e-01         5110
    0.9405444802   -1.7503701804    0.0918062854       1.36807e-01         5111
    2.2810249538   -0.2765223888    0.0091481989       1.00485e-01         5112
    2.3638887628   -0.2848019978    0.0132229882       1.00485e-01         5113
    2.2210565016   -0.1992363880   -0.0394498702       1.00485e-01         5114
    2.3675538083   -0.2732442805    0.0306100634       1.00485e-01         5115
    0.8607619296    0.3563140290    1.7522046483       1.37454e-01         5116
    1.2573324956    1.8825752061    0.5384685625       9.75882e-02         5117
    0.1100527143    1.7512035316    0.8522838793       1.42175e-01         5118
    1.3522812028    0.1511508545    0.1234994419       2.55050e-01         5119
    1.3366977454    0.0627006849    0.1876152660       2.55050e-01         5120
    1.2996276640    0.1579006253    0.0701782345       2.55050e-01         5121
    1.3782417844    0.1348809974    0.1320931091       2.55050e-01         5122
    1.3667119864    0.2131161244    0.0303760978       2.55050e-01         5123
    1.1370410897   -1.4193057685   -0.5962757926       1.47511e-01         5124
    1.1077604119    0.3355832413    0.4020336750       2.93667e-01         5125
    1.1749581027   -0.6383401582   -0.1937860361       2.58947e-01         5126
    1.4139917551    0.0461596031   -0.7041988105       2.05910e-01         5127
    1.4281232743    0.0932650689   -0.7427583535       2.05910e-01         5128
    1.4583521790   -0.0037734439   -0.7864455806       2.05910e-01         5129
    0.2206896433   -0.6626909453   -1.3499998290       2.18715e-01         5130
    1.9396993894    1.0206755231    0.2683248792       1.09897e-01         5131
    0.8213916962    2.1423034580   -1.5007298691       6.44675e-02         5132
    0.8231754346    2.0819069434   -1.4449795081       6.44675e-02         5133
    1.7833755200    1.5641113360   -1.6951414464       5.41747e-02         5134
    0.3322621189    0.4951916692    0.2575174525       5.22276e-01         5135
    1.7637568136   -0.5696557536   -0.6374944222       1.40853e-01         5136
    1.8153710588   -0.5440917815   -0.7020157762       1.40853e-01         5137
    0.7241504131   -2.0620576360   -0.2582489972       1.10723e-01         5138
    0.6628645557   -2.0955403649   -0.2474895320       1.10723e-01         5139
    0.6995536834   -2.0409302733   -0.2694341039       1.10723e-01         5140
    0.6479446197   -1.5860446591   -1.1519025451       1.26879e-01         5141
    0.6282937842   -1.6010579010   -1.0781492706       1.26879e-01         5142
    0.6426319653   -1.6090047791   -1.2009278609       1.26879e-01         5143
    0.6990100643   -1.5182868744   -1.1366017861       1.26879e-01         5144
    0.7083634487   -1.5770581972   -1.1790577877       1.26879e-01         5145
    0.7308319547   -1.5904421536   -1.0994011045       1.26879e-01         5146
    0.5723718199   -1.5732925520   -1.2387123503       1.26879e-01         5147
    0.6288157682   -0.8869889230   -0.7059015681       2.73535e-01         5148
    0.6803670450   -0.8779352203   -0.7896698414       2.73535e-01         5149
    0.6164816602   -0.9852743263   -0.6357679654       2.73535e-01         5150
    0.6984157751   -0.8420610669   -0.6373570702       2.73535e-01         5151
    0.6269767046   -0.8613111878   -0.6112271243       2.73535e-01         5152
    0.6400111025   -0.9807579593   -0.7177840864       2.73535e-01         5153
    0.7123993553   -0.8426974329   -0.6879233844       2.73535e-01         5154
    0.1406510629   -0.4266745798   -0.5211472656       5.02549e-01         5155
    0.0449465690   -0.4160051264   -0.4504855412       5.02549e-01         5156
    0.6547996155    0.6141068205    0.0879735187       4.05752e-01         5157
    0.6927800891    0.5616354748    0.0174082339       4.05752e-01         5158
    0.6955356504    0.6253189628    0.1074429167       4.05752e-01         5159
    0.6970205054    0.6984865050    0.1311343783       4.05752e-01         5160
    0.6038065183    0.5582557654    0.1403716463       4.05752e-01         5161
    0.5865671315   -0.7060517505   -1.0606340947       2.45937e-01         5162
    0.6816812326   -0.6724574891   -0.9945037793       2.45937e-01         5163
    0.6270409801   -0.7260536606   -1.1361599145       2.45937e-01         5164
    0.6310676469   -0.6194312124   -1.1161641522       2.45937e-01         5165
    0.5843265064   -0.7105739064   -1.0796912971       2.45937e-01         5166
    0.5009139138   -0.6795707679   -1.0594658166       2.45937e-01         5167
    0.6106395816   -0.7396768458   -1.1532894355       2.45937e-01         5168
    0.5314947964   -0.7349183054   -0.9691882709       2.45937e-01         5169
   -0.9794689021    0.4208974081   -1.5168833744       1.56604e-01         5170
   -1.0552327435    0.3613241912   -1.5934017357       1.56604e-01         5171
   -1.3718355755   -1.4128575989   -0.3232437573       1.35926e-01         5172
   -2.4060464869   -1.0194831543    1.0082665798       6.07557e-02         5173
   -2.4492743615   -1.0209536122   -0.1632800084       7.00489e-02         5174
   -2.3732582384   -0.9297415352   -0.1217342577       7.00489e-02         5175
   -2.6107560808   -2.3334471434    0.9290418291       2.67098e-02         5176
   -2.6109565891   -2.2883884019    0.8723580212       2.67098e-02         5177
   -4.5999540253   -1.4782213245   -0.4556912354       7.80432e-03         5178
   -4.4085001345   -1.2430666296   -1.9076017147       7.00062e-03         5179
   -3.7176119616   -1.8182790945   -3.6645584339       3.97501e-03         5180
   -3.8016692880   -1.8982879075   -3.6148969330       3.97501e-03         5181
   -3.7668749735   -1.7808109760   -3.7229743326       3.97501e-03         5182
   -2.2059055010   -1.8284155466   -2.1479486093       2.78508e-02         5183
   -2.2110507654   -2.4164203804   -0.8785168316       3.36713e-02         5184
   -0.7214470307   -0.4685479763   -2.2578943302       8.92585e-02         5185
   -0.7539322760   -0.5120813857   -2.3310145101       8.92585e-02         5186
   -0.7229227526   -0.5459627422   -2.2888967245       8.92585e-02         5187
   -0.8075802018   -0.5136778142   -2.2024037022       8.92585e-02         5188
   -0.3209218734   -1.4399774354   -2.6352597241       4.87954e-02         5189
    0.9663050312   -1.4656146067   -2.4136496381       5.05628e-02         5190
   -0.4816891709   -0.0979597739   -1.5781441823       1.91489e-01         5191
   -1.1494808315   -1.0874682286   -0.8212839024       1.68165e-01         5192
   -1.4765974566   -2.2724810828   -0.6406119632       6.17438e-02         5193
   -0.9325847483   -2.3232038441   -1.9658175368       4.14615e-02         5194
   -1.0275399166   -2.3535689678   -1.9044902939       4.14615e-02         5195
   -0.9304354934   -2.3132460839   -1.9414438085       4.14615e-02         5196
   -0.5085083197   -1.6511118593   -1.8220299247       8.11963e-02         5197
   -1.4933849227   -1.6735418132    0.0353877153       1.06113e-01         5198
   -1.7346605744   -1.2232682239   -0.2385379694       1.18131e-01         5199
   -0.7145439912   -0.4791071348   -0.4122183126       3.85212e-01         5200
   -0.4289140197    0.4835850163   -0.0885272988       5.20781e-01         5201
   -0.4936105558    0.4913859554   -0.0926611692       5.20781e-01         5202
    0.6827834123    0.3448633885   -0.6624990982       3.63512e-01         5203
    0.7532811027    0.3973624179   -0.7397949433       3.63512e-01         5204
    0.7213711033    0.3510491435   -0.7555093723       3.63512e-01         5205
    0.7766272657    0.3929653562   -0.6664893385       3.63512e-01         5206
    0.6832324970    0.3164862038   -0.7112197570       3.63512e-01         5207
    0.6860456813    0.3089913389   -0.7479967494       3.63512e-01         5208
    0.7074484040    0.4055296060   -0.6733920729       3.63512e-01         5209
    0.7048993413    0.2814402940   -0.6468153457       3.63512e-01         5210
    0.7348602385    0.2949816387   -0.6969105622       3.63512e-01         5211
    0.6924532875    0.3483026399   -0.7125597876       3.63512e-01         5212
    0.7223996328    0.2684601607   -0.7620794763       3.63512e-01         5213
    0.7642875900    0.2738613550   -0.6716137805       3.63512e-01         5214
    0.1965861511    0.1369491441   -0.3432088588       6.57993e-01         5215
    0.1088434525    0.1800491342   -0.3931259170       6.57993e-01         5216
    0.2889421287    0.1242477953   -0.2465780175       6.57993e-01         5217
    0.2651185604    0.0429027775   -0.3643493846       6.57993e-01         5218
    0.2040438095    0.1807995039   -0.3234191350       6.57993e-01         5219
    0.2657902965    0.1769784307   -0.4042239823       6.57993e-01         5220
    0.2136397403    0.1290348386   -0.4415156927       6.57993e-01         5221
    0.2307442690    0.2152427874   -0.3399154368       6.57993e-01         5222
    0.1149181598    0.1232916751   -0.2459711442       6.57993e-01         5223
    0.1093775820    0.1158583431   -0.3971141072       6.57993e-01         5224
    0.1363796928    0.1996101196   -0.3390631246       6.57993e-01         5225
    0.1170840736    0.1205364974   -0.4060386593       6.57993e-01         5226
    0.2857957145    0.2173037095   -0.2847619728       6.57993e-01         5227
    0.1053179602    0.1331888986   -0.3259496913       6.57993e-01         5228
    0.1707099695    0.0551766686   -0.3350615419       6.57993e-01         5229
   -0.3003195819   -1.1919908411   -0.9437757665       2.12300e-01         5230
   -0.2766301636   -1.2625782369   -0.8970056250       2.12300e-01         5231
   -0.3167430127   -1.1068832144   -1.0324205899       2.12300e-01         5232
   -0.0242813460    0.3967138988   -1.0672936826       3.20172e-01         5233
   -0.0625700250    0.4273675870   -0.9930087069       3.20172e-01         5234
    0.0129783799    0.4578620944   -0.9982649170       3.20172e-01         5235
   -0.0441099467    0.4903681861   -1.0102605125       3.20172e-01         5236
   -0.0940282603    0.4633871954   -1.0332588997       3.20172e-01         5237
   -0.0717924561    0.3221269036   -0.9712302536       3.20172e-01         5238
   -0.1115840436    0.4682241757   -1.1231687695       3.20172e-01         5239
    0.0672666592    0.4344172505   -0.9783040672       3.20172e-01         5240
    0.0525028970    0.4791967122   -1.0966961321       3.20172e-01         5241
    1.4030719510    0.4787883893    0.7373470648       1.90948e-01         5242
    1.3813318307    0.4887972146    0.7429132804       1.90948e-01         5243
    1.0354483709    0.2436262642    0.4248018968       3.18094e-01         5244
    1.1111495552    0.3178078600    0.3541758555       3.18094e-01         5245
    1.5834697799   -0.2129547518    1.8626277522       8.59492e-02         5246
    1.5425419957   -0.2361776421    1.8098175490       8.59492e-02         5247
    1.6720546311   -0.1584393261    1.9371046488       8.59492e-02         5248
    0.8607338638   -0.8112470048    0.4309290133       2.83983e-01         5249
    2.1647512477    0.0652254143   -0.6026796151       1.05607e-01         5250
    2.0289217364   -0.8320906128   -0.5920076226       1.03165e-01         5251
    3.4741938591   -1.2353464606    0.1698395455       2.49421e-02         5252
    2.5381563857    0.2911774412   -1.0325821335       6.35718e-02         5253
    2.5999738183    0.2788174695   -1.0331200328       6.35718e-02         5254
    2.5277774163    0.3293528525   -1.0460046537       6.35718e-02         5255
    0.9216406047    1.8721888550   -0.0229338981       1.24075e-01         5256
    0.8870744346    1.9448069963   -0.1077652841       1.24075e-01         5257
    0.8636827069    1.8781461413   -0.0876551951       1.24075e-01         5258
    0.9513497907    0.3564114590   -0.7675863040       2.79907e-01         5259
    0.9788021778    0.2567562980   -0.6738247464       2.79907e-01         5260
    0.9956889005    0.3886277277   -0.7875258787       2.79907e-01         5261
   -0.7823733618    0.5894959885    0.5736141468       3.21362e-01         5262
   -0.8422845795    0.5749989672    0.5100636736       3.21362e-01         5263
   -0.8517839539    0.6274315010    0.5053689294       3.21362e-01         5264
    1.1267475560   -1.3322664864   -0.9053339840       1.40053e-01         5265
    1.1946046592   -1.4025753686   -0.8176059149       1.40053e-01         5266
    1.7218940379   -1.0586380823   -1.1620241335       9.71490e-02         5267
    1.6863336419   -1.1044195137   -1.0664582346       9.71490e-02         5268
    1.6346888762   -0.9791019238   -1.0776980631       9.71490e-02         5269
    2.3072139311   -0.1513465286   -0.0526999775       9.89864e-02         5270
    0.7405896440    0.2717938228    0.9349918156       2.94246e-01         5271
    0.7673376695    0.2913480954    0.8486623343       2.94246e-01         5272
    0.8081631662    0.2433483619    0.8399835967       2.94246e-01         5273
    0.6244071735    0.8119801260    0.7278889647       2.84623e-01         5274
    0.6238413498    0.8206913891    0.7110324363       2.84623e-01         5275
    0.5610055716    0.7127502217    0.7263261424       2.84623e-01         5276
    1.9575237801    0.4002402789   -0.3797557218       1.30839e-01         5277
    1.3958027757    0.7994845674    0.9722117069       1.52662e-01         5278
    1.4031974956    0.8285905975    1.0697393208       1.52662e-01         5279
    1.3324952962    0.7541649745    0.9921386839       1.52662e-01         5280
    0.2055380356   -0.6678335050    1.2451363102       2.39836e-01         5281
   -0.0148543073   -0.8262864862    2.7258451775       5.79388e-02         5282
    1.2403647772   -1.5099544889    3.1933298481       2.36647e-02         5283
    2.1545961807   -0.5318408560    1.2790659114       7.71909e-02         5284
    1.4788093007    1.2678136251    1.6159252108       7.95876e-02         5285
    1.4640839042    1.3501277550    1.7131161044       7.95876e-02         5286
    1.4230585273    1.5074211652    2.5378611987       3.77446e-02         5287
    2.2095934127    2.3240811727    0.8084333860       3.66205e-02         5288
    2.1899854295    2.3802443524    0.8543177516       3.66205e-02         5289
    0.8739261680    3.1407203234    1.1637402655       3.13818e-02         5290
    0.8262533937    3.2297936832    1.1505779160       3.13818e-02         5291
    0.3954768444    2.6907629335    1.2201456058       5.07506e-02         5292
    0.3506414648    2.6837555611    1.1888205279       5.07506e-02         5293
   -0.3289642164    1.2879382026    0.3759774999       2.51218e-01         5294
   -0.3515116458    1.2945090191    0.3822920502       2.51218e-01         5295
   -0.3798316551    1.2609468277    0.3072062366       2.51218e-01         5296
    0.4141893900    0.7083680460   -0.2845534595       4.19576e-01         5297
    0.4611157091    0.7346784353   -0.3726098858       4.19576e-01         5298
    0.4227873191    0.7704942925   -0.3585423765       4.19576e-01         5299
    0.3411995583    0.6885628497   -0.2466425987       4.19576e-01         5300
    0.4648207435    0.6528634875   -0.2444350197       4.19576e-01         5301
    0.3283579875    0.7833412150   -0.2225071925       4.19576e-01         5302
    0.2307024004   -0.9121902699   -0.0939243468       3.88451e-01         5303
   -0.8123803104    0.6547474846    0.6344495555       2.94894e-01         5304
   -1.2512294735    0.8754772817    0.2301337637       2.13452e-01         5305
   -1.2281504277    0.7755984382    0.2023281480       2.13452e-01         5306
    0.3470548051    1.2396533379    0.1468353987       2.73716e-01         5307
   -0.6691167137   -0.4667883999   -0.0885569860       4.40150e-01         5308
   -0.7581311069   -0.4581666504   -0.1761368818       4.40150e-01         5309
   -0.6279768934   -0.4797070188   -0.1178310967       4.40150e-01         5310
   -0.6573505114   -0.3988876110   -0.1418759807       4.40150e-01         5311
   -0.7347161053   -0.4659742327   -0.1043351338       4.40150e-01         5312
   -0.6603676416   -0.4944125957   -0.1693753043       4.40150e-01         5313
   -0.6437939190   -0.5340079559   -0.1485511358       4.40150e-01         5314
   -0.5784190224   -0.5200864867   -0.0781124247       4.40150e-01         5315
   -0.3073489863   -0.9101402056    0.8719769189       2.73250e-01         5316
   -0.2866942444   -1.0069393419    0.8808624098       2.73250e-01         5317
   -0.2705140535   -0.9748064813    0.9662761163       2.73250e-01         5318
   -0.4051574476   -0.8142383740    0.7893571553       2.73250e-01         5319
    0.8595056059    0.1397936994   -0.0293169523       4.18410e-01         5320
    0.9534152201    0.1706858533    0.0540299597       4.18410e-01         5321
    0.9029324556    0.0572193105    0.0070632941       4.18410e-01         5322
    0.8103530543    0.1958119940   -0.0538965047       4.18410e-01         5323
    0.8154728984    0.1671850943   -0.0598665708       4.18410e-01         5324
    0.7979491649    0.1836823356   -0.1286603327       4.18410e-01         5325
    0.9481405696    0.1271246403    0.0453879294       4.18410e-01         5326
    0.7967869685    0.0474426531   -0.0257542579       4.18410e-01         5327
    0.8520489736    0.2146453044   -0.0372340609       4.18410e-01         5328
    0.9004043438    0.2098397789    0.0699129763       4.18410e-01         5329
    0.4231485392    1.2985312425   -1.7325475399       1.10127e-01         5330
    0.4588654653    1.3000537147   -1.7092889122       1.10127e-01         5331
   -0.2664514989   -0.1507003225   -1.2168110894       2.85154e-01         5332
    0.2643580882    1.5355849076   -1.7919802753       9.30444e-02         5333
    0.2974620521    1.5210844028   -1.7750890846       9.30444e-02         5334
    0.2678309647    1.5001227751   -1.7715171245       9.30444e-02         5335
    0.2984885547    1.6189707110   -1.8734592510       9.30444e-02         5336
    0.0563535520   -0.2405929917   -2.1363216395       1.16418e-01         5337
    0.1323402240   -0.2009480114   -2.1450482978       1.16418e-01         5338
    0.0190492613   -0.1629052219   -2.1170485566       1.16418e-01         5339
    0.7210470283   -0.3824635870   -0.8420666854       3.09525e-01         5340
    0.8059102036   -0.4781951834   -0.8428407003       3.09525e-01         5341
    0.6533240427   -0.3984011900   -0.8317834942       3.09525e-01         5342
    0.7709442270   -0.3336026776   -0.8987537941       3.09525e-01         5343
    0.6512379406   -0.4454125806   -0.8767451395       3.09525e-01         5344
   -0.2071922631   -0.7548854520    0.1264028548       4.52511e-01         5345
   -0.2526657768   -0.6566270024    0.0478131003       4.52511e-01         5346
   -0.1484804629   -0.6666776312    0.2243426075       4.52511e-01         5347
    1.5724341814    0.2816531881   -1.1032899382       1.43499e-01         5348
    2.6834838634    1.9572979071   -0.9007304411       3.20190e-02         5349
    2.2339192722    1.0471860687   -1.1120792464       6.67877e-02         5350
    1.4635368350   -0.7096748075    0.1631623090       1.95013e-01         5351
   -0.2841107683    0.6290837898    1.7309207407       1.55132e-01         5352
   -0.3349183141    0.6471644560    1.6772491843       1.55132e-01         5353
    1.1817915130   -1.1533075139    0.0056851756       1.91801e-01         5354
    1.1797502253   -1.1968732419   -0.0900825059       1.91801e-01         5355
    1.4188760604   -2.5838010696    0.8058510602       4.70795e-02         5356
    1.4779223720   -2.5076509277    0.7808967042       4.70795e-02         5357
    0.7521304060   -2.2726784301    2.6213766116       2.87251e-02         5358
    0.9489744266   -1.1519445956    2.8391231734       4.04570e-02         5359
    0.9281303036   -1.1332983581    2.8460386562       4.04570e-02         5360
    0.7560247811   -2.4132913006    2.8235067970       2.25848e-02         5361
    0.8390648386   -2.3909651299    2.8725114688       2.25848e-02         5362
    0.8292662238   -2.3369170218    2.7735254877       2.25848e-02         5363
   -0.0653477986   -1.3626670511    1.2529358812       1.56877e-01         5364
   -0.0875553386   -1.4625510960    1.2331353000       1.56877e-01         5365
   -0.1131986789   -1.3408940299    1.2040701466       1.56877e-01         5366
   -0.0031257989   -1.3446471003    1.2795000513       1.56877e-01         5367
    0.0128304112   -1.3446292291    1.3183055171       1.56877e-01         5368
    0.4651715356    0.4515043063    0.9869954876       3.07018e-01         5369
    0.5840847240   -0.5753095310    0.3212738538       4.14558e-01         5370
    0.5424250121   -0.4781368418    0.4172420731       4.14558e-01         5371
    0.6156203577   -0.5711764266    0.2707487316       4.14558e-01         5372
    0.2022230818   -1.0492289387   -0.2258007595       3.35499e-01         5373
    0.1152534923   -1.0221211935   -0.3195205658       3.35499e-01         5374
    1.7717862500   -1.0028192926   -0.9562314814       1.05475e-01         5375
   -0.0723875801   -1.4551818958    1.0431494517       1.66641e-01         5376
   -0.1403057574   -1.5343635628    1.0733414004       1.66641e-01         5377
   -0.8959302666    0.0755340045    0.6560606318       3.28565e-01         5378
   -0.9815115782    0.0602187266    0.5921536324       3.28565e-01         5379
    0.2694940772   -0.3151269639    0.8696669862       3.81571e-01         5380
    0.3218029643   -0.4131109782    0.8457081127       3.81571e-01         5381
    0.3135551195   -0.2485073059    0.7776932408       3.81571e-01         5382
    0.2522439772   -0.2198886780    0.7887660260       3.81571e-01         5383
    0.2944258447   -0.3338068830    0.8198203443       3.81571e-01         5384
    0.2275252190   -0.2433034609    0.9555952307       3.81571e-01         5385
    0.3442332549   -0.2595070942    0.7876761774       3.81571e-01         5386
    0.3027920491   -0.2534842459    0.9607200719       3.81571e-01         5387
    0.1947846445   -0.3192454134    0.7967485162       3.81571e-01         5388
    0.3175416394   -0.3260764925    0.9304196649       3.81571e-01         5389
    0.2859358553   -0.2593616651    0.8405365220       3.81571e-01         5390
   -0.7839348161    0.2384773473   -0.4807293381       3.86736e-01         5391
    1.1149850988   -1.5064941757   -1.6738559678       8.10354e-02         5392
    0.0677580972   -2.0092931821   -0.2032694825       1.32565e-01         5393
    0.0430512196   -2.0806619467   -0.2609717078       1.32565e-01         5394
   -0.2773692872   -2.9408396878   -1.4753452980       3.68155e-02         5395
   -0.2692840615   -2.9259460642   -1.4462708677       3.68155e-02         5396
    0.1916103276   -2.8176907088   -1.8131386241       3.48702e-02         5397
    1.8187968137   -2.7200027491   -0.0228518609       3.79248e-02         5398
    1.8207389508   -2.7703060367    0.0421576963       3.79248e-02         5399
    1.7455258434   -2.7741089473   -0.0589260137       3.79248e-02         5400
    1.8105636637   -2.6222726661    0.0518177913       3.79248e-02         5401
    2.3969229154   -0.9589087161    1.7776580298       4.35234e-02         5402
    2.3530336813   -0.9305717235    1.7881928625       4.35234e-02         5403
    0.6727452512   -2.0276123722    0.1822052730       1.17178e-01         5404
    0.6701343149   -2.0263341643    0.2479624161       1.17178e-01         5405
    0.6565964395   -2.0432450040    0.1003687406       1.17178e-01         5406
